EGW08_000888	33	18	15
EGW08_000889	30	13	17
EGW08_000890	1	0	1
EGW08_000891	308	164	144
EGW08_000892	17	10	7
EGW08_000893	228	139	89
EGW08_000894	0	0	0
EGW08_000895	3	2	1
EGW08_000896	5	3	2
EGW08_000897	5	3	2
EGW08_000898	7	4	3
EGW08_000899	10	8	2
EGW08_000900	18	8	10
EGW08_000901	2	1	1
EGW08_000902	0	0	0
EGW08_000903	1	0	1
EGW08_000904	1	1	0
EGW08_000905	79	47	32
EGW08_000906	70	29	41
EGW08_000907	34	17	17
EGW08_000908	396	265	263
EGW08_000909	0	69	63
EGW08_000910	20	7	13
EGW08_000911	39	19	20
EGW08_000912	77	32	45
EGW08_000913	15	9	6
EGW08_000914	81	41	40
EGW08_000915	4	0	4
EGW08_000916	2467	1260	1207
EGW08_000917	193	142	120
EGW08_000918	0	40	29
EGW08_000919	145	74	71
EGW08_000920	990	479	511
EGW08_000921	12	6	6
EGW08_000922	15	6	9
EGW08_000923	6	2	4
EGW08_000924	3	1	2
EGW08_000925	32	12	20
EGW08_000926	99	49	50
EGW08_000927	37	21	16
EGW08_000928	42	21	21
EGW08_000929	20	12	8
EGW08_000930	309	165	144
EGW08_000931	15	9	6
EGW08_000932	140	68	72
EGW08_000933	3	1	2
EGW08_000934	3	1	2
EGW08_000935	1	0	1
EGW08_000936	1099	550	549
EGW08_000937	0	0	0
EGW08_000938	23	9	14
EGW08_000939	90	47	43
EGW08_000940	235	111	124
EGW08_000941	113	58	59
EGW08_000942	3	3	4
EGW08_000943	0	0	0
EGW08_000944	2	1	1
EGW08_000945	21	7	14
EGW08_000946	59	29	30
EGW08_000947	33	14	19
EGW08_000948	22	14	8
EGW08_000949	150	75	75
EGW08_000950	7	2	5
EGW08_000951	0	0	0
EGW08_000952	18	8	10
EGW08_000953	0	0	0
EGW08_000954	18	12	6
EGW08_000955	14	7	7
EGW08_000956	283	141	142
EGW08_000957	36	16	20
EGW08_000958	33	11	22
EGW08_000959	83	40	43
EGW08_000960	6	3	3
EGW08_000961	1	1	0
EGW08_000962	54	31	23
EGW08_000963	0	0	0
EGW08_000964	1	0	1
EGW08_000965	7	3	4
EGW08_000966	2	0	2
EGW08_000967	1	1	0
EGW08_000968	73	39	34
EGW08_000969	41	21	20
EGW08_000970	1	1	0
EGW08_000971	20	9	11
